case_id,target_id,symbol,company_name,market,case_type,canonical_archetype,posture,stage1_date,stage2_date,stage3_date,stage4b_date,stage4c_date,evidence_fields,red_flag_fields,alignment_hint,price_validation_status,production_input,notes
terrausd_luna_algorithmic_stablecoin_break_case,STABLECOIN_CONVERTIBILITY_RISK,LUNA,TerraUSD/Luna,CRYPTO,4c_thesis_break,STABLECOIN_CONVERTIBILITY_RISK,REDTEAM_FIRST,2022-05-07,,,,2022-05-12,algorithmic_stablecoin_growth|crypto_liquidity,depeg_event|reserve_failure|convertibility_failure|liquidity_run|fraud_risk,algorithmic_stablecoin_thesis_break,needs_price_backfill,false,Depeg/reserve/convertibility failure is a hard thesis break.
bluebird_bio_commercialization_failure_case,COMMERCIALIZATION_FAILURE,BLUE,bluebird bio,US,4c_thesis_break,COMMERCIALIZATION_FAILURE,REDTEAM_FIRST,,,,,2025-02-21,gene_therapy_approval|rare_disease_treatment,slow_uptake|reimbursement_uncertainty|cash_runway_collapse|discounted_take_private,approval_without_commercialization_or_cash_runway,needs_price_backfill,false,"Approval alone is not EPS/FCF; uptake, reimbursement, revenue, and cash runway must support the case."
novo_nordisk_glp1_4b_to_4c_case,STRUCTURAL_SUCCESS_BUT_4B_WATCH,NOVO,Novo Nordisk,GLOBAL,4c_thesis_break,STRUCTURAL_SUCCESS_BUT_4B_WATCH,WATCH_YELLOW_FIRST,2024-01-01,,,2025-07-29,2026-02-04,glp1_tam|growth_stock_rerating|pricing_power,sales_guide_down|op_guide_down|price_pressure|competition|reimbursement_risk,crowded_4b_then_4c_when_growth_revision_breaks,needs_price_backfill,false,A crowded growth winner can move from 4B watch to 4C when revisions break.
equinix_affo_cashflow_integrity_case,AFFO_CASHFLOW_INTEGRITY_RISK,EQIX,Equinix,US,failed_rerating,AFFO_CASHFLOW_INTEGRITY_RISK,REDTEAM_FIRST,2024-03-20,,,,,data_center_reit_ai_demand|affo_growth|dividend_yield_story,affo_overstatement_allegation|maintenance_capex_misclassification|power_constraint|tenant_concentration,affo_cashflow_integrity_hard_review,needs_price_backfill,false,"Data-center REIT candidates require AFFO, capex, funding-cost, and dividend-coverage checks."
equinix_capex_affo_dilution_case,CAPEX_AFFO_DILUTION_RISK,EQIX,Equinix,US,4c_thesis_break,CAPEX_AFFO_DILUTION_RISK,REDTEAM_FIRST,2026-05-01,,,,2026-05-08,data_center_reit_ai_demand|capex_budget|affo_per_share_growth|dividend_coverage_ratio,capex_growth_above_affo_growth|affo_per_share_miss|funding_cost_spike|power_constraint|tenant_concentration,capex_growth_outpaces_affo_per_share_growth,needs_price_backfill,false,Data-center real-asset demand is not enough if capex growth dilutes AFFO per share or funding cost breaks dividend coverage.
opendart_disclosure_confidence_cap_reference_case,DISCLOSURE_CONFIDENCE_CAPPED,DISCLOSURE_CAP,OpenDART detail confidence cap reference,KR,failed_rerating,DISCLOSURE_CONFIDENCE_CAPPED,REDTEAM_FIRST,,,,,,disclosure_detected|contract_headline|opendart_list_only,detail_missing|customer_undisclosed|contract_amount_missing|purpose_missing|margin_unknown,disclosure_confidence_capped_until_detail_fields_are_verified,needs_price_backfill,false,"A list-only contract headline can route Layer 1, but Stage 3 is capped until detail fields such as amount, customer/use, and duration or margin are verified."
price_only_theme_rally_case,PRICE_ONLY_RALLY,PRICE_ONLY,price-only theme reference case,GLOBAL,overheat,PRICE_ONLY_RALLY,REDTEAM_FIRST,,,,,,price_spike|theme_news|sns_attention,no_eps_fcf|no_contract|no_revenue|theme_only,price_moved_without_evidence,needs_price_backfill,false,A price-only rally is useful for detection but cannot create Stage 3-Green.
event_premium_policy_mou_case,EVENT_PREMIUM,EVENT_PREMIUM,event premium policy/MOU reference case,GLOBAL,event_premium,EVENT_PREMIUM,WATCH_YELLOW_FIRST,,,,,,policy_announcement|mou|headline_event,policy_only|unfunded_budget|no_revenue_conversion,event_premium_not_structural_green,needs_price_backfill,false,"Policy, MOU, disease, disaster, or tender premium must be separated from structural EPS/FCF rerating."
cyclical_success_peak_normalization_case,CYCLICAL_SUCCESS,CYCLE_PEAK,cycle peak reference case,GLOBAL,cyclical_success,CYCLICAL_SUCCESS,WATCH_YELLOW_FIRST,,,,,,freight_or_commodity_peak|eps_spike|margin_peak,normalization_risk|capacity_addition|demand_slowdown,cyclical_success_not_structural_green,needs_price_backfill,false,Cycle wins can be valid but should not be mislabeled as structural Green.
false_positive_score_high_score_failure_case,FALSE_POSITIVE_SCORE,FALSE_SCORE,false positive score reference case,GLOBAL,failed_rerating,FALSE_POSITIVE_SCORE,REDTEAM_FIRST,,,,,,high_keyword_score|thin_proxy_score,no_eps_fcf|price_failed|earnings_failed|redteam_ignored,false_positive_score,needs_price_backfill,false,High score from weak proxies should be treated as calibration failure.
evidence_good_but_price_failed_case,EVIDENCE_GOOD_BUT_PRICE_FAILED,EVIDENCE_PRICE_FAIL,evidence-price mismatch reference case,GLOBAL,failed_rerating,EVIDENCE_GOOD_BUT_PRICE_FAILED,WATCH_YELLOW_FIRST,,,,,,actual_order|eps_revision|solid_report,price_failed|valuation_frame_stuck|liquidity_low,evidence_good_but_price_failed,needs_price_backfill,false,"Good evidence without price-frame validation should recalibrate mispricing, not force Green."
legal_regulatory_redteam_denial_case,LEGAL_REGULATORY_REDTEAM,REG_DENIAL,legal/regulatory denial reference case,GLOBAL,4c_thesis_break,LEGAL_REGULATORY_REDTEAM,REDTEAM_FIRST,,,,,,approval_or_license_story,regulatory_denial|license_risk|commercialization_blocked,legal_regulatory_redteam_hard_review,needs_price_backfill,false,"Approval, license, and legal scope must be verified before evidence supports Green."
leverage_fcf_breakdown_reference_case,LEVERAGE_FCF_BREAKDOWN,FCF_BREAK,leverage/FCF breakdown reference case,GLOBAL,4c_thesis_break,LEVERAGE_FCF_BREAKDOWN,REDTEAM_FIRST,,,,,,growth_story|capex_need|funding_need,negative_fcf|debt_refinancing_pressure|interest_expense_spike|dividend_cut|going_concern,leverage_fcf_breakdown_blocks_green,needs_price_backfill,false,Growth does not equal E2R when FCF and refinancing capacity break.
unknown_insufficient_evidence_case,UNKNOWN_INSUFFICIENT_EVIDENCE,UNKNOWN_EVIDENCE,insufficient evidence reference case,GLOBAL,failed_rerating,UNKNOWN_INSUFFICIENT_EVIDENCE,REDTEAM_FIRST,,,,,,single_source_claim,date_unverified|missing_official_confirmation|missing_price_data,unknown_insufficient_evidence,needs_price_backfill,false,Unknown evidence must remain unknown; missing fields are not filled.
ge_vernova_power_equipment_backlog_structural_case,STRUCTURAL_SUCCESS_ALIGNED,GEV,GE Vernova,US,structural_success,STRUCTURAL_SUCCESS_ALIGNED,GREEN_POSSIBLE,2026-04-22,2026-04-22,2026-04-22,,,backlog_growth|revenue_guidance_raise|adjusted_ebitda_margin_raise|power_electrification_profit|price_path_aligned,wind_segment_loss|tariff_cost|segment_drag_watch,power_equipment_backlog_to_fcf_structural_aligned,needs_price_backfill,false,"Power equipment backlog can pass R13 when revenue, margin guidance, and price path move together, while segment drag stays visible."
datadog_ai_observability_structural_case,STRUCTURAL_SUCCESS_ALIGNED,DDOG,Datadog,US,success_candidate,STRUCTURAL_SUCCESS_ALIGNED,GREEN_POSSIBLE,,,,,,observability_ai_operations|arr_billings_bookings|retention_visible|opm_expansion,guidance_risk|cloud_budget_slowdown|multiple_expansion_ahead_of_eps,observability_ai_operations_needs_price_and_guidance_validation,needs_price_backfill,false,"AI observability can remain a structural candidate only if ARR, retention, OPM, FCF, and price path align."
fortinet_ai_security_billings_structural_case,STRUCTURAL_SUCCESS_ALIGNED,FTNT,Fortinet,US,success_candidate,STRUCTURAL_SUCCESS_ALIGNED,GREEN_POSSIBLE,,,,,,ai_driven_cyber_threat|billings_growth|revenue_growth|eps_or_margin_validation_candidate,security_budget_slowdown|platform_competition|multiple_expansion_ahead_of_eps,ai_security_demand_needs_billings_fcf_and_price_validation,needs_price_backfill,false,"AI security can pass R13 only when cyber demand turns into billings, revenue, EPS/FCF, and price-path validation."
cisco_ai_networking_orders_structural_case,STRUCTURAL_SUCCESS_ALIGNED,CSCO,Cisco AI networking orders,US,success_candidate,STRUCTURAL_SUCCESS_ALIGNED,GREEN_POSSIBLE,,,,,,hyperscaler_ai_orders|networking_backlog|guidance_raise|price_path_candidate,order_timing_risk|customer_capex_slowdown|margin_mix_risk,ai_networking_orders_need_revenue_margin_and_price_validation,needs_price_backfill,false,"AI networking is not a theme-only case when hyperscaler orders and guidance are visible, but Stage 3 still needs revenue, margin, FCF, and price validation."
intuitive_surgical_recurring_instruments_case,STRUCTURAL_SUCCESS_ALIGNED,ISRG,Intuitive Surgical,US,success_candidate,STRUCTURAL_SUCCESS_ALIGNED,GREEN_POSSIBLE,,,,,,installed_base|recurring_instruments_accessories|procedure_growth|opm_expansion,procedure_mix_risk|reimbursement_risk|competition,surgical_robot_recurring_consumables_needs_price_alignment,needs_price_backfill,false,"Recurring instruments and accessories can validate device quality when procedure growth, OPM, FCF, and price path align."
samyang_buldak_export_asp_structural_case,STRUCTURAL_SUCCESS_ALIGNED,003230,Samyang Foods,KR,structural_success,STRUCTURAL_SUCCESS_ALIGNED,GREEN_POSSIBLE,2024-05-01,2024-05-01,,,,buldak_export_growth|asp_increase|op_revision|channel_expansion|price_path_aligned,one_product_fad_risk|recall_regulatory_risk|inventory_channel_risk,export_recurring_consumer_structural_but_channel_risk_watch,needs_price_backfill,false,"Export consumer winners can pass R13 without contract evidence when export mix, ASP, OP revisions, channel expansion, and price path align."
bavarian_nordic_stockpile_guidance_stage2_case,EVENT_TO_CONTRACT_ESCALATION,BAVA,Bavarian Nordic,DK,success_candidate,EVENT_TO_CONTRACT_ESCALATION,WATCH_YELLOW_FIRST,2026-05-11,2026-05-11,,,,disease_event|government_stockpile_order|contract_value|revenue_guidance_raise|ebitda_margin_guidance_raise,one_off_stockpile|repeat_procurement_unproven|event_normalization,government_stockpile_revenue_guidance_stage2,needs_price_backfill,false,"Disease events are not discarded; they become Stage 2 when stockpile contract value and guidance appear, but recurring procurement is still required for Stage 3."
samsung_hbm4_shipment_stage2_case,EVENT_TO_CONTRACT_ESCALATION,005930,Samsung Electronics HBM4 shipment,KR,success_candidate,EVENT_TO_CONTRACT_ESCALATION,WATCH_YELLOW_FIRST,,,,,,hbm4_shipment|customer_validation|memory_price|eps_revision_candidate,catchup_execution_risk|customer_qualification_risk|margin_gap_to_leader,hbm4_shipment_stage2_until_eps_price_validation,needs_price_backfill,false,"HBM4 shipment can route Stage 2 research, but Green waits for EPS/FCF conversion and price-path validation."
lges_tesla_ess_contract_stage2_case,EVENT_TO_CONTRACT_ESCALATION,373220,LG Energy Solution Tesla ESS contract,KR,success_candidate,EVENT_TO_CONTRACT_ESCALATION,WATCH_YELLOW_FIRST,,,,,,ess_contract|customer_tesla|contract_value|lansing_production|revenue_recognition_path,ramp_margin_risk|contract_cancellation_risk|ess_safety_permitting,ess_contract_stage2_until_ramp_margin_and_price_validation,needs_price_backfill,false,"A named ESS contract can reach Stage 2, but R13 still asks whether ramp, margin, FCF, and price path validate."
kbeauty_channel_entry_stage2_case,EVENT_TO_CONTRACT_ESCALATION,KBEAUTY_CHANNEL,K-beauty channel entry reference,KR,success_candidate,EVENT_TO_CONTRACT_ESCALATION,WATCH_YELLOW_FIRST,,,,,,us_japan_channel_entry|retailer_listing|repeat_order_candidate|export_growth,channel_stuffing|inventory_risk|receivables_risk|single_brand_fad,kbeauty_channel_entry_stage2_until_repeat_sellthrough,needs_price_backfill,false,"K-beauty retail entry is Stage 2 evidence only after sell-through, repeat orders, OPM, and FCF validate it."
biosimilar_pbm_formulary_stage2_case,EVENT_TO_CONTRACT_ESCALATION,BIOSIMILAR_PBM,biosimilar PBM/formulary reference,GLOBAL,success_candidate,EVENT_TO_CONTRACT_ESCALATION,WATCH_YELLOW_FIRST,,,,,,pbm_formulary|access_channel|prescription_volume_candidate|commercial_revenue_candidate,originator_defense|rebate_pressure|patent_litigation|uptake_slow,biosimilar_pbm_stage2_until_prescription_and_revenue,needs_price_backfill,false,"PBM/formulary access can be Stage 2, but prescriptions, revenue, reimbursement, and FCF decide Stage 3."
zoetis_conditional_vaccine_stage2_case,EVENT_TO_CONTRACT_ESCALATION,ZTS,Zoetis conditional bird-flu vaccine license,US,success_candidate,EVENT_TO_CONTRACT_ESCALATION,WATCH_YELLOW_FIRST,2025-02-14,2025-02-14,,,,conditional_license|biosecurity_demand|government_stockpile_candidate,one_off_outbreak|repeat_vaccination_unproven|vaccine_unused_risk,conditional_vaccine_license_stage2_until_actual_order,needs_price_backfill,false,A conditional animal-health license can reach Stage 2 only if government order or repeat use follows.
bayer_crop_science_seed_ip_ebitda_stage2_case,EVENT_TO_CONTRACT_ESCALATION,BAYN,Bayer Crop Science,DE,success_candidate,EVENT_TO_CONTRACT_ESCALATION,WATCH_YELLOW_FIRST,2026-05-12,2026-05-12,,,,seed_ip_licensing|licensing_dispute_resolution|crop_science_ebitda_growth|litigation_cost_control,roundup_litigation|patent_or_regulatory_risk|repeat_licensing_unproven,agri_input_ip_licensing_stage2_until_repeat_fcf_validation,needs_price_backfill,false,"Agriculture input stories can reach Stage 2 when seed/IP licensing converts into EBITDA, but Stage 3 waits for repeat licensing revenue, litigation cost control, FCF, and price-path validation."
palantir_enterprise_ai_4b_watch_case,STRUCTURAL_SUCCESS_BUT_4B_WATCH,PLTR,Palantir enterprise AI,US,4b_watch,STRUCTURAL_SUCCESS_BUT_4B_WATCH,WATCH_YELLOW_FIRST,,,,,,enterprise_ai_platform|government_programs|revenue_growth|price_path_aligned,valuation_saturation|consensus_crowded|multiple_expansion_ahead_of_eps,enterprise_ai_structural_but_4b_watch,needs_price_backfill,false,Enterprise AI can be structurally strong and still be 4B-watch when valuation room has compressed.
akamai_edge_ai_cloud_4b_watch_case,STRUCTURAL_SUCCESS_BUT_4B_WATCH,AKAM,Akamai edge AI cloud,US,4b_watch,STRUCTURAL_SUCCESS_BUT_4B_WATCH,WATCH_YELLOW_FIRST,,,,,,edge_ai_cloud|security_platform|cloud_infra_repositioning,valuation_room_reduced|cloud_capex_margin_risk|competitive_pressure,edge_ai_cloud_structural_but_4b_watch,needs_price_backfill,false,Edge AI cloud rerating needs 4B monitoring when the new frame is already accepted.
apr_beauty_device_4b_watch_case,STRUCTURAL_SUCCESS_BUT_4B_WATCH,278470,APR beauty device,KR,4b_watch,STRUCTURAL_SUCCESS_BUT_4B_WATCH,WATCH_YELLOW_FIRST,,,,,,beauty_device_export|overseas_sales_growth|opm_expansion|price_path_aligned,valuation_saturation|device_replacement_cycle|channel_inventory_risk,beauty_device_structural_but_4b_watch,needs_price_backfill,false,Beauty-device winners can be structurally valid and still need 4B valuation-room checks after a large run.
kioxia_nand_rerating_4b_watch_case,STRUCTURAL_SUCCESS_BUT_4B_WATCH,KIOXIA,Kioxia NAND,JP,4b_watch,STRUCTURAL_SUCCESS_BUT_4B_WATCH,WATCH_YELLOW_FIRST,,,,,,nand_price_recovery|ai_storage_demand|op_revision|price_path_aligned,memory_cycle_reversal|capex_supply_response|valuation_saturation,nand_rerating_structural_but_4b_watch,needs_price_backfill,false,NAND rerating can be real but still requires cycle and 4B checks after price has moved.
coupang_trust_security_break_case,OPERATIONAL_TRUST_BREAK,CPNG,Coupang trust/security break reference,KR,4c_thesis_break,OPERATIONAL_TRUST_BREAK,REDTEAM_FIRST,,,,,,platform_scale|logistics_execution|recurring_customer_activity,security_outage|privacy_breach|customer_damage|operational_trust_break,platform_trust_security_hard_4c,needs_price_backfill,false,Platform scale does not protect Green if customer trust or security breaks.
whirlpool_hardware_cycle_fcf_breakdown_case,LEVERAGE_FCF_BREAKDOWN,WHR,Whirlpool hardware cycle,US,4c_thesis_break,LEVERAGE_FCF_BREAKDOWN,REDTEAM_FIRST,2026-05-07,,,,2026-05-07,home_appliance_hardware|replacement_cycle|dividend_suspension|guidance_cut,dividend_cut|fcf_guidance_cut|replacement_demand_collapse|debt_reduction_pressure,hardware_cycle_fcf_breakdown_4c,needs_price_backfill,false,"Hardware replacement-cycle stories are blocked when dividend, FCF guidance, or demand breaks."
hertz_ev_fleet_unit_economics_break_case,LEVERAGE_FCF_BREAKDOWN,HTZ,Hertz EV fleet economics,US,4c_thesis_break,LEVERAGE_FCF_BREAKDOWN,REDTEAM_FIRST,,,,,,ev_fleet_strategy|used_car_rental_mobility|fleet_transition,residual_value_loss|maintenance_cost|debt_refinancing_pressure|unit_economics_failure,ev_fleet_unit_economics_4c,needs_price_backfill,false,"EV fleet narratives fail R13 when residual values, maintenance cost, leverage, and unit economics break."
lk99_replication_failure_false_positive_case,FALSE_POSITIVE_SCORE,LK99_THEME,LK-99 replication failure theme basket,GLOBAL,4c_thesis_break,FALSE_POSITIVE_SCORE,REDTEAM_FIRST,,,,,,preprint_or_social_theme|theme_basket_rally|price_spike,replication_failure|no_revenue_conversion|price_failed|evidence_unverified,scientific_theme_replication_failure_4c,needs_price_backfill,false,Scientific-theme price spikes are false positives when replication and commercialization evidence fail.
