target_id,large_sector,canonical_archetype,posture,eps_fcf,structural_visibility,bottleneck_pricing,market_mispricing,valuation,capital_allocation,information_confidence,stage1_signals,stage2_signals,stage3_conditions,stage4b_conditions,stage4c_conditions,green_conditions,red_flags,loop10_penalty_axes,gate_only,production_scoring_changed,normalization_point
OBSERVABILITY_GUIDANCE_RISK,PLATFORM_CONTENT_SW_SECURITY,OBSERVABILITY_GUIDANCE_RISK,REDTEAM_FIRST,gate,gate,gate,gate,gate,gate,gate,arr_guidance_miss|net_new_arr_slowdown|conservative_guidance|price_failed_after_beat,risk_event_detected,not_applicable_gate_only,observability_growth_priced_before_arr,arr_miss|net_new_arr_slowdown|guidance_miss|growth_target_uncertainty|valuation_compression,,arr_miss|guidance_miss|net_new_arr_slowdown|valuation_compression,arr|guidance|net_new_arr|valuation,true,false,Observability guidance risk is a gate-only overlay because earnings beats can still fail if ARR or guidance is weak.
CONTACT_CENTER_AI_AUTOMATION,PLATFORM_CONTENT_SW_SECURITY,CONTACT_CENTER_AI_AUTOMATION,WATCH_YELLOW_FIRST,19,20,8,14,13,0,5,ccaas_ai_agent_assist|contact_center_automation|seat_expansion,enterprise_contract|seat_expansion|retention_rate|opm_improvement|aht_reduction,workflow_embedded|low_churn|enterprise_retention|fcf_conversion|roi_verified,contact_center_ai_crowded,churn_spike|it_budget_cut|privacy_event|automation_roi_failure,enterprise_contract|seat_expansion|low_churn|retention_rate|opm_improvement,churn|it_budget_cut|privacy|roi_failure,churn|it_budget|privacy|roi,false,false,Contact-center AI needs enterprise retention and workflow economics.
GAME_CONTENT_IP,PLATFORM_CONTENT_SW_SECURITY,GAME_CONTENT_IP,WATCH_YELLOW_FIRST,18,16,6,13,10,0,5,new_title_announcement|ip_expansion|preorder_rumor|user_growth,bookings_growth|sell_through|preorder_actual|launch_date_confirmed|live_service_monetization,repeat_ip_portfolio|global_monetization|single_ip_risk_low|op_eps_revision,single_ip_valuation_crowded|launch_expectations_saturated,game_delay|booking_deferral|development_cost_inflation|single_ip_revenue_risk,bookings_growth|sell_through|live_service_monetization|repeat_ip_portfolio,single_ip|game_delay|booking_deferral|development_cost|bookings_cut,single_ip|delay|bookings|development_cost,false,false,Game IP is Watch unless bookings and repeat monetization are proven.
SINGLE_IP_RELEASE_EVENT_PREMIUM,PLATFORM_CONTENT_SW_SECURITY,SINGLE_IP_RELEASE_EVENT_PREMIUM,WATCH_YELLOW_FIRST,10,8,4,10,6,0,5,preorder_rumor|single_title_delay|mega_ip_release_window|affiliate_leak,preorder_actual|launch_date_confirmed|bookings_guidance|development_cost_known,successful_launch|bookings_conversion|live_service_monetization|single_ip_risk_low,single_ip_event_premium_crowded|preorder_rumor_priced_before_bookings,release_delay|booking_deferral|development_cost_inflation|single_title_revenue_risk|preorder_not_confirmed,preorder_actual|launch_execution|bookings_conversion|repeat_monetization,preorder_rumor|release_delay|single_ip_revenue_ratio|development_cost|bookings_unverified,single_ip|preorder|delay|bookings|development_cost,false,false,"Single-IP preorder or delay events can move price, but they are not structural IP portfolio evidence."
UGC_GAME_PLATFORM_SAFETY,PLATFORM_CONTENT_SW_SECURITY,UGC_GAME_PLATFORM_SAFETY,WATCH_YELLOW_FIRST,17,14,5,12,8,0,5,ugc_platform_dau_growth|safety_feature_rollout|communication_engagement,bookings_growth|dau_growth|age_verification_impact_measured|content_monitoring_scaled,safety_compliance|bookings_resilience|user_growth_resilience,ugc_platform_scale_narrative_crowded,child_safety_litigation|age_verification_friction|bookings_guide_cut|user_growth_slowdown,bookings_resilience|safety_compliance|user_growth_resilience,child_safety|age_verification|bookings_cut|regulatory_ban,child_safety|age_verification|bookings|regulation,false,false,UGC platforms need bookings after safety friction; DAU alone is not Green evidence.
MEDIA_AD_CONTENT_CYCLE,PLATFORM_CONTENT_SW_SECURITY,MEDIA_AD_CONTENT_CYCLE,WATCH_YELLOW_FIRST,16,14,6,12,9,0,5,ad_market_recovery|global_ad_budget_growth|content_cycle_rebound,ad_revenue_growth|budget_resilience|opm_improvement|client_budget_stable,repeat_platform_ad_revenue|budget_resilience|ai_disruption_low,ad_cycle_recovery_overpriced,client_budget_cut|ai_disintermediation|profit_drop|dividend_cut|workforce_reduction,ad_revenue_growth|opm_improvement|budget_resilience,ad_cycle|client_budget_cut|ai_disruption|traditional_agency_margin,ad_cycle|client_budget|ai_disruption|guidance_miss,false,false,Traditional media/ad cycle rebounds stay capped unless structural ad-tech economics are proven.
ADTECH_PLATFORM_PREMIUM,PLATFORM_CONTENT_SW_SECURITY,ADTECH_PLATFORM_PREMIUM,WATCH_YELLOW_FIRST,18,18,7,14,8,0,5,ctv_growth|retail_media_growth|ai_ad_platform_growth|kokai_platform_adoption,revenue_growth|customer_retention|platform_adoption|guidance_confirmed,premium_valuation_justified_by_growth|fcf_conversion|budget_resilience,adtech_premium_crowded|premium_multiple_guidance_miss,revenue_miss|guidance_miss|platform_transition_failure|premium_valuation_drawdown,revenue_growth|retention|platform_adoption|fcf_conversion,revenue_miss|guidance_miss|premium_valuation|transition_failure,revenue_miss|guidance|premium_valuation,false,false,"Ad-tech premium needs durable growth; under premium valuation, revenue or guidance misses are hard warnings."
STREAMING_AD_PLATFORM,PLATFORM_CONTENT_SW_SECURITY,STREAMING_AD_PLATFORM,WATCH_YELLOW_FIRST,20,21,8,14,11,0,5,ad_tier_user_growth|streaming_ad_inventory|ctv_ad_platform,ad_tier_users|ad_revenue_growth|ad_arpu|own_ad_tech|ad_supported_signup_mix,subscription_ad_hybrid|arpu_expansion|privacy_risk_low|fcf_support,streaming_ad_multiple_crowded|ad_tier_growth_fully_priced|privacy_risk_ignored,privacy_lawsuit|dark_pattern_allegation|child_data_collection|ad_load_churn,ad_tier_users|ad_revenue_growth|ad_arpu|privacy_risk_low|own_ad_tech,privacy|ad_arpu_saturation|ad_load|subscriber_churn|dark_pattern,privacy|ad_arpu|ad_load|churn,false,false,"Streaming ad platforms can improve, but privacy and ad ARPU are hard gates."
CYBERSECURITY_AI_THREAT_DEMAND,PLATFORM_CONTENT_SW_SECURITY,CYBERSECURITY_AI_THREAT_DEMAND,WATCH_YELLOW_FIRST,21,21,10,14,11,0,5,ai_ransomware|ai_driven_cyber_threat|security_budget_increase|sase_firewall_demand,billings_growth|arr_growth|guidance_raise|renewal_rate|opm_improvement,security_platform_lock_in|renewal_strength|operational_trust_intact|fcf_conversion,ai_security_narrative_crowded|threat_demand_fully_priced,global_outage|customer_lawsuit|renewal_rate_down|trust_damage|security_demand_bubble,billings_growth|arr_growth|renewal_strength|operational_trust_intact|fcf_conversion,situational_demand_bubble|renewal_risk|outage|trust_damage,billings|arr|renewal|operational_trust,false,false,"AI threat demand is useful only when it becomes billings, ARR, renewal strength, and FCF."
AI_NETWORKING_SOFTWARE_INFRA_CROSSOVER,PLATFORM_CONTENT_SW_SECURITY,AI_NETWORKING_SOFTWARE_INFRA_CROSSOVER,WATCH_YELLOW_FIRST,21,21,13,13,9,2,5,ai_networking_orders|hyperscaler_ai_orders|data_center_switching_orders|silicon_optics_security_reframe,ai_infrastructure_orders|data_center_switching_orders|guidance_raise|software_security_mix|order_to_revenue_conversion,revenue_conversion|opm_conversion|fcf_conversion|software_security_mix|legacy_mix_stable,ai_networking_order_premium_crowded|orders_priced_before_margin,restructuring_cost|workforce_reduction|legacy_networking_mix|margin_conversion_unverified|order_to_revenue_delay,ai_infrastructure_orders|guidance_raise|opm_conversion|fcf_conversion|software_security_mix,restructuring_cost|legacy_networking_mix|margin_conversion_unverified|customer_concentration|order_to_revenue_delay,orders|software_security_mix|margin|legacy_mix|restructuring,false,false,"AI networking crossover is Watch-to-Green only when orders convert into software/security mix, margin, and FCF."
SECURITY_IDENTITY_DEEPFAKE,PLATFORM_CONTENT_SW_SECURITY,SECURITY_IDENTITY_DEEPFAKE,WATCH_YELLOW_FIRST,20,20,10,14,11,0,5,cybersecurity_demand|identity_threat|deepfake_regulation|ai_cyber_threat,arr_growth|billings_growth|customer_diversification|low_churn|opm_improvement,security_platform_lock_in|renewal_strength|operational_trust_intact,security_multiple_crowded|outage_risk_ignored,global_outage|faulty_update|customer_lawsuit|renewal_rate_down|trust_damage,arr_growth|billings_growth|low_churn|customer_retention|operational_trust_intact,outage|lawsuit|renewal_risk|trust_damage,outage|customer_lawsuit|renewal|trust_damage,false,false,Security ARR is not enough; operational reliability is a hard gate.
SECURITY_OPERATIONAL_TRUST_OVERLAY,PLATFORM_CONTENT_SW_SECURITY,SECURITY_OPERATIONAL_TRUST_OVERLAY,REDTEAM_FIRST,gate,gate,gate,gate,gate,gate,gate,operational_trust_event|security_update_failure|platform_outage,customer_damage_quantified|recovery_plan|retention_impact_measured,not_applicable_gate_only,trust_risk_underpriced,global_outage|affected_devices|customer_lawsuit|shareholder_lawsuit|renewal_risk,,outage|affected_devices|customer_damage|lawsuit|renewal_risk,outage|customer_damage|lawsuit|renewal,true,false,Operational trust break is a hard 4C overlay for software/security platforms.
PLATFORM_GOVERNANCE_LEGAL_RISK,PLATFORM_CONTENT_SW_SECURITY,PLATFORM_GOVERNANCE_LEGAL_RISK,REDTEAM_FIRST,gate,gate,gate,gate,gate,gate,5,founder_legal_case|mna_legal_dispute|antitrust_lawsuit|youth_safety_lawsuit,risk_resolved|fine_or_business_change_quantified|governance_discount_measured,overhang_resolved_and_core_fcf_improves,legal_risk_underpriced|valuation_expands_before_resolution,guilty_verdict|large_fine|forced_business_change|governance_discount_widens,,founder_legal_case|mna_legal_dispute|regulatory_investigation|youth_safety|antitrust,founder|mna|regulation|youth_safety|antitrust,true,false,"Governance/legal risk is a RedTeam gate, not a positive score bucket."
PLATFORM_AD_TRUST_OVERLAY,PLATFORM_CONTENT_SW_SECURITY,PLATFORM_AD_TRUST_OVERLAY,REDTEAM_FIRST,gate,gate,gate,gate,gate,gate,gate,scam_ad_lawsuit|ad_quality_risk|consumer_protection_lawsuit,ad_quality_controls_verified|lawsuit_cost_quantified|revenue_quality_clean,not_applicable_gate_only,scam_ad_risk_underpriced,consumer_protection_lawsuit|ad_trust_damage|revenue_quality_questioned|regulatory_investigation,,scam_ads|consumer_protection|ad_quality|platform_trust,scam_ads|ad_quality|consumer_lawsuit,true,false,Ad revenue must pass quality filters; scam-ad revenue is RedTeam evidence.
PLATFORM_PRIVACY_YOUTH_SAFETY_OVERLAY,PLATFORM_CONTENT_SW_SECURITY,PLATFORM_PRIVACY_YOUTH_SAFETY_OVERLAY,REDTEAM_FIRST,gate,gate,gate,gate,gate,gate,gate,privacy_lawsuit|child_data_collection|dark_pattern_allegation|youth_safety_lawsuit|age_verification_order,risk_event_detected,not_applicable_gate_only,privacy_youth_safety_risk_underpriced,privacy_lawsuit|child_data_collection|dark_pattern_allegation|age_verification_order|algorithm_modification_order|addictive_design_claim,,privacy_lawsuit|child_data_collection|dark_pattern|age_verification|youth_safety,privacy|child_data|dark_pattern|age_verification|youth_safety,true,false,"Privacy and youth-safety issues are RedTeam gates for platform, streaming, ad, and UGC growth."
GENERATIVE_AI_IP_RISK,PLATFORM_CONTENT_SW_SECURITY,GENERATIVE_AI_IP_RISK,REDTEAM_FIRST,gate,gate,gate,gate,gate,gate,6,generative_ai_training_data|content_license|open_source_dependency,licensed_dataset|rights_cleared_revenue|enterprise_contract,rights_cleared_repeat_revenue|liability_risk_low,genai_ip_story_overheated,copyright_lawsuit|license_gap|privacy_lawsuit|opensource_supply_chain_risk,licensed_data|rights_cleared_revenue|enterprise_contract|liability_risk_low,copyright|license_risk|privacy|training_data,copyright|license|training_data,true,false,Generative AI IP is a RedTeam overlay; rights and revenue must be proven.
METAVERSE_NFT_THEME,PLATFORM_CONTENT_SW_SECURITY,METAVERSE_NFT_THEME,REDTEAM_FIRST,5,5,5,6,5,0,3,metaverse_nft_theme|token_content_launch|virtual_goods_user_growth,regulated_revenue|repeat_paid_usage|non_token_cash_flow,durable_non_token_revenue|fcf_conversion|regulatory_risk_low,metaverse_nft_liquidity_bubble,liquidity_collapse|token_volume_collapse|regulatory_action|revenue_absent,repeat_paid_usage|regulated_revenue|fcf_conversion,liquidity|token_volume|regulation|revenue_absent,no_revenue_model|liquidity_collapse,false,false,Metaverse/NFT remains Red/Watch before real repeat revenue.
DISCLOSURE_CONFIDENCE_CAP,PLATFORM_CONTENT_SW_SECURITY,DISCLOSURE_CONFIDENCE_CAP,REDTEAM_FIRST,cap,cap,cap,cap,cap,cap,+,arr_or_contract_disclosure_missing_key_fields|security_incident_detail_missing|customer_terms_undisclosed,confidence_cap_detected,stage3_cap_until_arr_contract_or_incident_details_verified,not_applicable_cap_only,arr_missing|customer_contract_missing|customer_name_missing|security_incident_detail_missing|privacy_lawsuit_detail_missing,,arr_missing|contract_terms_missing|customer_undisclosed|security_incident_detail_missing|disclosure_confidence_low,disclosure_confidence|arr|contract_terms|security_incident|privacy_lawsuit,false,false,"Missing ARR, contract, customer, impairment, lawsuit, or security-incident detail caps Stage 3 confidence."
