target_id,large_sector,canonical_archetype,posture,eps_fcf,structural_visibility,bottleneck_pricing,market_mispricing,valuation,capital_allocation,information_confidence,stage1_signals,stage2_signals,stage3_conditions,stage4b_conditions,stage4c_conditions,green_conditions,red_flags,loop8_penalty_axes,gate_only,production_scoring_changed,normalization_point
COMPOUNDED_GLP1_REGULATORY_RISK,BIOTECH_HEALTHCARE_DEVICE,COMPOUNDED_GLP1_REGULATORY_RISK,REDTEAM_FIRST,gate,gate,gate,gate,gate,gate,gate,compounded_glp1|unapproved_copycat|online_pharmacy|fda_crackdown,risk_event_detected,not_applicable_gate_only,not_applicable_gate_only,fda_crackdown|unapproved_copycat_drug|doj_referral|quality_safety_concern|channel_shutdown,,compounded_drug|fda_crackdown|unapproved_copycat|doj_referral|quality_safety_concern,compounding|fda|doj|quality|legal,true,false,Compounded GLP-1 channels are gate-only RedTeam risks; demand size does not offset illegal or unsafe distribution.
GENE_THERAPY_RARE_DISEASE,BIOTECH_HEALTHCARE_DEVICE,GENE_THERAPY_RARE_DISEASE,REDTEAM_FIRST,7,10,8,9,5,0,5,gene_therapy_approval|rare_disease_unmet_need|patient_recruitment,treated_patients|reimbursement|commercial_sales|cash_runway,repeat_commercial_uptake|dilution_risk_controlled|pipeline_revenue,approval_news_overheated|rare_disease_story_crowded,slow_uptake|cash_crunch|going_concern|discounted_take_private|dilution,patient_uptake|reimbursement|cash_runway|commercial_revenue,cash_burn|reimbursement_failure|slow_uptake|dilution|going_concern,cash_runway|reimbursement|patient_uptake|dilution,false,false,Approval without commercial uptake and cash runway is not Green.
AI_DRUG_DISCOVERY_PLATFORM,BIOTECH_HEALTHCARE_DEVICE,AI_DRUG_DISCOVERY_PLATFORM,REDTEAM_FIRST,6,10,7,12,6,0,5,ai_drug_discovery_platform|candidate_molecule|platform_partnership,big_pharma_milestone|clinical_entry|cash_runway,validated_pipeline|partner_funded_progress|commercial_or_royalty_path,ai_drug_platform_overheated|poc_story_crowded,clinical_failure|cash_burn|platform_hype_unwind|no_approved_drug,big_pharma_partnership|clinical_progress|cash_runway|milestone_revenue,no_approved_drug|cash_burn|clinical_failure|platform_hype,milestone|clinical_progress|cash_runway|approved_drug,false,false,"AI drug-discovery labels are not score evidence without milestones, clinical progress, and cash runway."
DIGITAL_HEALTHCARE_AI,BIOTECH_HEALTHCARE_DEVICE,DIGITAL_HEALTHCARE_AI,WATCH_YELLOW_FIRST,18,17,8,13,12,0,7,clinical_ai_paper|external_validation|hospital_pilot|regulatory_clearance,hospital_adoption|reimbursement|paid_workflow|recurring_revenue,workflow_embedded|recurring_revenue|op_improvement|liability_risk_low,medical_ai_narrative_overheated|paper_only_valuation_premium,subgroup_performance_issue|reimbursement_denial|liability_event|hospital_adoption_failure,external_validation|hospital_adoption|reimbursement_or_paid_usage|recurring_revenue,subgroup_bias|no_reimbursement|liability|poc_only|date_unverified,hospital_adoption|reimbursement|subgroup|liability,false,false,"Medical AI papers lift Stage 1/2, but Green requires paid adoption and reimbursement."
MEDICAL_AI_EXTERNAL_VALIDATION,BIOTECH_HEALTHCARE_DEVICE,MEDICAL_AI_EXTERNAL_VALIDATION,WATCH_YELLOW_FIRST,16,16,8,13,11,0,7,ai_model_auc|external_validation|subgroup_analysis|regulatory_clearance,external_validation|subgroup_analysis|pilot_deployment,hospital_adoption|reimbursement_code|recurring_revenue|workflow_lock_in|liability_risk_low,medical_ai_auc_story_overheated|paper_only_valuation_premium,subgroup_performance_issue|deployment_failure|reimbursement_absent|liability_event|workflow_not_integrated,external_validation|hospital_adoption|reimbursement_or_paid_usage|recurring_revenue,subgroup_performance_risk|no_reimbursement|no_hospital_adoption|liability|paper_only,external_validation|subgroup|deployment|reimbursement|liability,false,false,"External validation and AUC are Stage 1/2; Green needs hospital deployment, reimbursement, recurring revenue, and liability control."
MEDICAL_AI_SUBGROUP_GENERALIZATION_RISK,BIOTECH_HEALTHCARE_DEVICE,MEDICAL_AI_SUBGROUP_GENERALIZATION_RISK,REDTEAM_FIRST,gate,gate,gate,gate,gate,gate,gate,subgroup_performance_issue|dataset_bias|dense_tissue_underperformance|calcification_underperformance,risk_event_detected|external_validation_subgroup_gap,not_applicable_gate_only,medical_ai_auc_story_ignores_subgroup_risk,subgroup_performance_issue|dataset_bias|liability_event|workflow_failure|reimbursement_absent,,subgroup_performance_issue|dataset_bias|liability_event|workflow_failure|reimbursement_absent,subgroup|dataset_bias|liability|deployment|reimbursement,true,false,Medical AI subgroup underperformance is a RedTeam gate because high AUC can fail in deployment and reimbursement.
DIGITAL_HEALTHCARE_REMOTE_MEDICINE,BIOTECH_HEALTHCARE_DEVICE,DIGITAL_HEALTHCARE_REMOTE_MEDICINE,WATCH_YELLOW_FIRST,16,16,7,12,9,1,6,remote_medicine_policy|wearable_or_emr_integration|digital_health_platform,hospital_or_insurer_contract|b2b_b2b2c_contract|recurring_subscription|unit_economics,embedded_workflow|reimbursement_visible|repeat_usage|opm_improvement,telehealth_theme_crowded,regulatory_reversal|reimbursement_failure|privacy_incident|unit_economics_failure,hospital_or_insurer_contract|recurring_revenue|unit_economics|regulatory_clearance,regulation|privacy|reimbursement|cac|churn,regulation|reimbursement|unit_economics|privacy,false,false,"Remote medicine needs contracts, reimbursement, and unit economics, not usage story alone."
TELEHEALTH_BEHAVIORAL_HEALTH,BIOTECH_HEALTHCARE_DEVICE,TELEHEALTH_BEHAVIORAL_HEALTH,REDTEAM_FIRST,15,13,5,10,8,0,6,online_behavioral_health_demand|subscriber_growth|dtc_health_platform,employer_or_insurer_contract|cac_stable|repeat_usage,low_churn_contract_revenue|fcf_margin|privacy_clean,dtc_telehealth_growth_crowded,cac_spike|privacy_incident|impairment|forecast_withdrawal|churn,employer_or_insurer_contract|cac_stable|churn_stable|fcf_margin,cac|privacy|impairment|forecast_withdrawal|churn,cac|privacy|impairment|churn,false,false,DTC telehealth is RedTeam-first unless contract revenue and unit economics are clear.
MEDICAL_DEVICE_HEALTHCARE_EXPORT,BIOTECH_HEALTHCARE_DEVICE,MEDICAL_DEVICE_HEALTHCARE_EXPORT,GREEN_POSSIBLE,20,22,13,14,12,0,5,medical_device_export|new_approval|procedure_growth,export_country_expansion|recurring_procedure|consumable_revenue|opm_roe_improvement,repeat_procedure_demand|asp_stable|fcf_improvement|channel_quality,device_premium_crowded|target_multiple_saturated,approval_delay|safety_issue|price_control|channel_failure|single_device_no_consumable,export_growth|consumable_repeat_revenue|regulatory_approval|opm_roe_improvement,approval_delay|safety|competition|channel_quality|single_device_no_consumable,approval|safety|channel_quality|procedure_repeat,false,false,"Medical-device Green needs repeat procedures, consumables, approvals, and export/channel proof."
MEDICAL_DEVICE_DENTAL_IMPLANT,BIOTECH_HEALTHCARE_DEVICE,MEDICAL_DEVICE_DENTAL_IMPLANT,GREEN_POSSIBLE,20,22,13,14,12,0,5,dental_implant_growth|procedure_growth|approval_or_channel,export_country_expansion|recurring_procedure_consumable|opm_roe_improvement,approval_stable|repeat_consumable_revenue|pricing_pressure_low|channel_quality,implant_premium_crowded|vbp_risk_ignored,vbp_price_control|asp_drop|approval_delay|safety_issue|competition,recurring_procedure_consumable|approval_stable|opm_roe_improvement|channel_quality,vbp_price_control|approval|safety|competition|asp_drop,vbp|asp|approval|procedure_repeat,false,false,"Dental implant Green is possible, but VBP and ASP compression are hard risk gates."
SURGICAL_ROBOT_INSTALLED_BASE,BIOTECH_HEALTHCARE_DEVICE,SURGICAL_ROBOT_INSTALLED_BASE,GREEN_POSSIBLE,21,23,13,14,12,1,5,new_robot_launch|installed_base_growth|procedure_growth,procedure_growth|system_placement|instruments_accessories_revenue,recurring_consumable_revenue|installed_base_expansion|opm_fcf_improvement,surgical_robot_platform_premium_overheated|installed_base_fully_priced,hospital_capex_slowdown|procedure_mix_worse|glp1_bariatric_slowdown|competition,installed_base|procedure_growth|instruments_accessories_revenue|opm_fcf_improvement,hospital_capex|procedure_mix|glp1_bariatric_slowdown|competition,installed_base|procedure_growth|consumables|hospital_capex,false,false,Surgical robots are separated from generic medical devices because installed base plus instruments/accessories can create recurring revenue.
SURGICAL_ROBOT_GLP1_PROCEDURE_MIX_OVERLAY,BIOTECH_HEALTHCARE_DEVICE,SURGICAL_ROBOT_GLP1_PROCEDURE_MIX_OVERLAY,REDTEAM_FIRST,gate,gate,gate,gate,gate,gate,gate,glp1_bariatric_slowdown|procedure_mix_risk|hospital_capex_slowdown|bariatric_procedure_decline,risk_event_detected|procedure_mix_shift_visible,not_applicable_gate_only,s|u|r|g|i|c|a|l|_|r|o|b|o|t|_|p|l|a|t|f|o|r|m|_|p|r|e|m|i|u|m|_|i|g|n|o|r|e|s|_|g|l|p|1|_|m|i|x,glp1_bariatric_slowdown|procedure_mix_worse|system_placement_slowdown|hospital_capex_slowdown,,glp1_bariatric_slowdown|procedure_mix_worse|system_placement_slowdown|hospital_capex_slowdown,procedure_mix|glp1_bariatric|system_placements|hospital_capex,true,false,"Surgical robot recurring revenue remains Green-capable, but GLP-1-driven procedure mix slowdown is a RedTeam overlay."
BOTULINUM_AESTHETIC_REGULATED,BIOTECH_HEALTHCARE_DEVICE,BOTULINUM_AESTHETIC_REGULATED,WATCH_YELLOW_FIRST,19,20,12,13,11,0,5,botulinum_toxin_demand|aesthetic_procedure_growth|licensed_channel,repeat_procedure|regulatory_approval|safe_distribution_channel|op_eps_revision,licensed_repeat_procedure|safety_clean|export_channel|fcf_conversion,aesthetic_toxin_premium_crowded,counterfeit_product|unapproved_product|injury_report|channel_failure|safety_issue,regulatory_approval|repeat_procedure|safe_distribution_channel|op_eps_revision,counterfeit|unapproved_product|safety|channel_failure,counterfeit|approval|licensed_channel|safety,false,false,"Aesthetic toxins are Watch-to-Green only through licensed, safe, repeat-procedure channels."
DIAGNOSTICS_INFECTIOUS_DISEASE,BIOTECH_HEALTHCARE_DEVICE,DIAGNOSTICS_INFECTIOUS_DISEASE,REDTEAM_FIRST,20,5,5,5,5,0,5,infectious_disease_diagnostic_demand|pandemic_or_mpox_event|test_kit_sales_spike,recurring_non_event_demand|installed_base_consumables|post_event_revenue,recurring_platform_revenue|margin_normalization|non_event_demand,diagnostic_event_extrapolated,one_off_demand|guidance_down|inventory_build|demand_cliff,recurring_non_event_demand|post_event_revenue|margin_normalization,one_off_demand|inventory_build|guidance_down|demand_cliff,one_off_demand|inventory|guidance_down,false,false,Infectious diagnostics are RedTeam-first because event demand can disappear quickly.
COMMERCIALIZATION_FAILURE_OVERLAY,BIOTECH_HEALTHCARE_DEVICE,COMMERCIALIZATION_FAILURE_OVERLAY,REDTEAM_FIRST,gate,gate,gate,gate,gate,gate,gate,approval_without_uptake|launch_without_revenue|commercialization_gap,risk_event_detected,not_applicable_gate_only,not_applicable_gate_only,slow_uptake|reimbursement_failure|commercial_revenue_missing|cash_crunch|going_concern,,slow_uptake|reimbursement_failure|commercial_revenue_missing|cash_runway_short|going_concern,uptake|reimbursement|commercial_revenue|cash_runway,true,false,"Approval after commercialization failure is a RedTeam gate, not positive evidence."
REIMBURSEMENT_ACCESS_OVERLAY,BIOTECH_HEALTHCARE_DEVICE,REIMBURSEMENT_ACCESS_OVERLAY,REDTEAM_FIRST,gate,gate,gate,gate,gate,gate,gate,coverage_gap|pbm_access_issue|reimbursement_denial|pricing_pressure,risk_event_detected,not_applicable_gate_only,not_applicable_gate_only,insurance_denial|pbm_exclusion|reimbursement_failure|gross_to_net_pressure|prescription_conversion_delay,,insurance_denial|pbm_exclusion|reimbursement_failure|gross_to_net_pressure|prescription_conversion_delay,coverage|pbm|reimbursement|gross_to_net|prescription_conversion,true,false,"Insurance, PBM, reimbursement, and access failures can block GLP-1, biosimilar, gene therapy, and medical AI theses."
DEVICE_SAFETY_COUNTERFEIT_OVERLAY,BIOTECH_HEALTHCARE_DEVICE,DEVICE_SAFETY_COUNTERFEIT_OVERLAY,REDTEAM_FIRST,gate,gate,gate,gate,gate,gate,gate,counterfeit_product|unapproved_device|recall_or_warning|product_safety_issue,risk_event_detected,not_applicable_gate_only,not_applicable_gate_only,counterfeit_product|unapproved_injectable|fda_warning|injury_report|licensed_channel_failure|recall,,counterfeit_product|unapproved_injectable|fda_warning|injury_report|licensed_channel_failure|recall,safety|license|channel|recall|counterfeit,true,false,"Safety, counterfeit, unapproved product, and recall issues are device/aesthetic RedTeam gates."
DISCLOSURE_CONFIDENCE_CAP,BIOTECH_HEALTHCARE_DEVICE,DISCLOSURE_CONFIDENCE_CAP,REDTEAM_FIRST,cap,cap,cap,cap,cap,cap,+,contract_or_clinical_disclosure_missing_key_fields|prescription_volume_undisclosed|reimbursement_undisclosed,confidence_cap_detected,stage3_cap_until_key_fields_verified,not_applicable_cap_only,contract_value_missing|contract_duration_missing|counterparty_missing|prescription_or_reimbursement_missing|disclosure_confidence_low,,contract_value_missing|contract_duration_missing|counterparty_missing|prescription_volume_missing|reimbursement_missing|disclosure_confidence_low,disclosure_confidence|contract_terms|prescriptions|reimbursement,false,false,"Missing contract amount, term, counterparty, reimbursement, prescription, or fee fields cap Stage 3 even when the narrative is strong."
