target_id,large_sector,canonical_archetype,posture,eps_fcf,structural_visibility,bottleneck_pricing,market_mispricing,valuation,capital_allocation,information_confidence,stage1_signals,stage2_signals,stage3_conditions,stage4b_conditions,stage4c_conditions,green_conditions,red_flags,loop6_penalty_axes,gate_only,production_scoring_changed,normalization_point
AI_DATA_CENTER_NO_REVENUE_NO_TENANT,CONSTRUCTION_REAL_ESTATE_MATERIALS,AI_DATA_CENTER_NO_REVENUE_NO_TENANT,REDTEAM_FIRST,gate,gate,gate,gate,gate,gate,gate,ai_data_center_campus|power_campus_plan|pre_revenue_real_asset|non_binding_loi,binding_tenant_lease|revenue_start|funding_secured|permitting_secured,not_applicable_gate_only,no_revenue_ai_real_asset_valuation_crowded|tenant_gap_priced_as_secured_demand,no_revenue|no_tenant|non_binding_loi|funding_agreement_terminated|single_site_concentration|net_loss,,no_revenue|no_tenant|non_binding_loi|funding_gap|single_site,revenue|tenant|loi|funding|site_concentration,true,false,"No-revenue AI data-center developers with no binding tenant lease are RedTeam gates, not Green candidates."
DATA_CENTER_POWER_WATER_PERMITTING,CONSTRUCTION_REAL_ESTATE_MATERIALS,DATA_CENTER_POWER_WATER_PERMITTING,REDTEAM_FIRST,gate,gate,gate,gate,gate,gate,gate,local_opposition|water_rights_issue|grid_interconnection_delay|noise_pollution,permit_resolution|power_interconnection_secured|water_permitting_secured,community_approval|grid_and_water_secured|project_schedule_intact,power_water_risk_underpriced,project_withdrawal|referendum_or_moratorium|zoning_rejection|water_permitting_delay|grid_interconnection_failure,power_secured_flag|water_permitting_flag|community_approval_flag,local_opposition|water_permitting|grid_interconnection|noise|withdrawal,power|water|community|permitting,true,false,"Power, water, and local approval are gate checks, not positive score inputs."
DATA_CENTER_LOCAL_MORATORIUM_OVERLAY,CONSTRUCTION_REAL_ESTATE_MATERIALS,DATA_CENTER_LOCAL_MORATORIUM_OVERLAY,REDTEAM_FIRST,gate,gate,gate,gate,gate,gate,gate,local_moratorium|zoning_pause|referendum|community_opposition,moratorium_resolved|zoning_approval|community_approval,community_approval|zoning_approval|project_schedule_intact,moratorium_risk_underpriced|zoning_delay_ignored,moratorium|zoning_pause|referendum_or_moratorium|project_delay|project_withdrawal,community_approval_flag|zoning_approval_flag|moratorium_resolved_flag,moratorium|zoning_pause|referendum|community_opposition|project_delay,moratorium|zoning|community|project_timing,true,false,"Local moratoriums, zoning pauses, and referendum risk are hard timing gates for data-center real assets."
DATA_CENTER_WATER_RIGHTS_REFERENDUM,CONSTRUCTION_REAL_ESTATE_MATERIALS,DATA_CENTER_WATER_RIGHTS_REFERENDUM,REDTEAM_FIRST,gate,gate,gate,gate,gate,gate,gate,water_rights_issue|referendum|large_power_demand|community_opposition,water_rights_secured|referendum_resolved|phased_approval_complete,not_applicable_gate_only,water_rights_risk_underpriced|power_campus_priced_before_local_approval,water_rights_delay|referendum_or_moratorium|phased_approval_delay|ratepayer_cost_risk|project_delay,,water_rights|referendum|ratepayer_cost|phased_approval,water|referendum|local_cost|approval,true,false,Water-rights and referendum risk are hard gates for data-center real assets.
DATA_CENTER_RATEPAYER_UTILITY_COST_OVERLAY,CONSTRUCTION_REAL_ESTATE_MATERIALS,DATA_CENTER_RATEPAYER_UTILITY_COST_OVERLAY,REDTEAM_FIRST,gate,gate,gate,gate,gate,gate,gate,utility_strain|ratepayer_cost|power_cost_concern|public_hearing_delay,utility_cost_allocation_resolved|grid_upgrade_plan_funded|community_approval,not_applicable_gate_only,utility_cost_risk_underpriced,ratepayer_cost_risk|utility_strain|power_cost_concern|public_hearing_delay|grid_upgrade_cost_dispute,,ratepayer_cost|utility_strain|power_cost|public_hearing,utility|ratepayer|grid|hearing,true,false,Data-center utility strain and ratepayer-cost backlash can block project timing even when AI demand is real.
DATA_CENTER_CAPEX_AFFO_DILUTION,CONSTRUCTION_REAL_ESTATE_MATERIALS,DATA_CENTER_CAPEX_AFFO_DILUTION,REDTEAM_FIRST,gate,gate,gate,gate,gate,gate,gate,ai_capex_plan|data_center_expansion_capex|affo_growth_question,capex_to_affo_ratio|affo_per_share_growth|dividend_coverage_ratio,not_applicable_gate_only,ai_capex_growth_priced_before_affo_per_share,capex_growth_above_affo_growth|per_share_affo_slowdown|funding_cost_rise|dividend_coverage_pressure|capacity_expansion_without_yield,,capex_to_affo|affo_per_share_growth|dividend_coverage|funding_cost,capex|affo_share|funding_cost|dividend_coverage,true,false,Data-center CAPEX is a RedTeam gate when asset growth does not become per-share AFFO and dividend coverage.
COLD_CHAIN_REIT_LOGISTICS,CONSTRUCTION_REAL_ESTATE_MATERIALS,COLD_CHAIN_REIT_LOGISTICS,GREEN_POSSIBLE,17,19,12,12,10,5,5,cold_storage_ipo|food_pharma_cold_chain_demand|warehouse_network_scale,occupancy|customer_contract|noi_affo|energy_cost_control,repeat_logistics_demand|dividend_coverage|affo_visibility|debt_stable,cold_chain_reit_premium_crowded|warehouse_scale_priced_without_profit,net_loss|energy_cost_pressure|occupancy_decline|debt_burden|guidance_cut,occupancy|customer_count|noi_affo|energy_cost_control|dividend_coverage,net_loss|energy_cost|debt|occupancy|affo_uncertainty,occupancy|energy_cost|noi_affo|debt|customer_inventory,false,false,"Cold-chain scale is useful only when NOI/AFFO, occupancy, energy cost, debt, and dividend coverage are controlled."
COLD_CHAIN_DEBT_OCCUPANCY_RISK,CONSTRUCTION_REAL_ESTATE_MATERIALS,COLD_CHAIN_DEBT_OCCUPANCY_RISK,REDTEAM_FIRST,gate,gate,gate,gate,gate,gate,gate,cold_chain_scale|warehouse_network_premium|food_pharma_cold_chain_demand,occupancy_rate|debt_to_ebitda|energy_cost_ratio|affo_visibility,not_applicable_gate_only,cold_chain_scale_priced_before_profitability,net_loss|debt_burden|occupancy_decline|energy_cost_pressure|customer_inventory_normalization|post_ipo_drawdown,,net_loss|debt|occupancy|energy_cost|customer_inventory,debt|occupancy|energy_cost|net_loss,true,false,Cold-chain debt and occupancy risk is a RedTeam gate: warehouse count is not AFFO or dividend coverage.
BUILDING_MATERIALS_PRICE_COST,CONSTRUCTION_REAL_ESTATE_MATERIALS,BUILDING_MATERIALS_PRICE_COST,GREEN_POSSIBLE,18,15,12,11,10,3,5,price_hike|cost_stabilization|housing_starts_recovery|infrastructure_demand,volume_recovery|opm_improvement|cost_pass_through|energy_cost_control,fcf_stability|volume_and_price_aligned|opm_improvement|infrastructure_demand_visible,building_material_price_hike_crowded|infrastructure_spend_priced|price_hike_fully_priced,volume_decline|energy_cost_spike|raw_material_cost_spike|construction_slowdown|ebitda_decline,price_hike|cost_pass_through|volume_recovery|opm_improvement|fcf_stability,volume_decline|energy_cost|raw_material_cost|construction_slowdown|ebitda_decline,price|cost|volume|opm|fcf,false,false,"Building materials can be Watch-to-Green only when price, cost, volume, OPM, and FCF align."
BUILDING_MATERIALS_VOLUME_FAILURE,CONSTRUCTION_REAL_ESTATE_MATERIALS,BUILDING_MATERIALS_VOLUME_FAILURE,REDTEAM_FIRST,13,9,8,8,6,1,5,price_hike|cost_cut_program|infrastructure_story,price_offset|cost_saving_amount,volume_recovery_required|ebitda_recovery_required,price_hike_story_priced_despite_volume,volume_decline|demand_slowdown|ebitda_decline|price_increase_not_enough,volume_recovery|ebitda_recovery|price_cost_spread,volume_decline|demand_slowdown|ebitda_decline|price_offset_failure,volume|ebitda|demand|price_cost,false,false,Price hikes and cost cuts are capped when volume and EBITDA are weak.
LOW_CARBON_CEMENT_PREMIUM,CONSTRUCTION_REAL_ESTATE_MATERIALS,LOW_CARBON_CEMENT_PREMIUM,GREEN_POSSIBLE,16,14,11,12,9,2,5,net_zero_cement|carbon_capture|ccs_project|green_construction_demand,product_presold_flag|carbon_capture_capacity_tons|ccs_subsidy_flag|customer_contract,green_premium_sustainable|repeat_contract|fcf_stability|production_scale,green_cement_premium_crowded|subsidy_risk_underpriced,ccs_cost_overrun|subsidy_cut|green_premium_not_accepted|storage_contract_failure,product_presold_flag|green_premium_flag|carbon_capture_capacity_tons|fcf_stability|subsidy_durability_ok,subsidy_durability_risk|ccs_cost|green_premium_uncertain|scale_up_risk,subsidy|green_premium|ccs_cost|customer_contract|fcf,false,false,Low-carbon cement is Stage 2 with pre-sales and CCS; Green needs durable premium economics and FCF beyond subsidy support.
BUILDING_PRODUCTS_MNA_SHIFT,CONSTRUCTION_REAL_ESTATE_MATERIALS,BUILDING_PRODUCTS_MNA_SHIFT,GREEN_POSSIBLE,17,16,9,12,10,3,5,building_products_mna|walling_roofing_insulation_shift|portfolio_shift,target_revenue|target_ebitda|mna_multiple|earnings_accretive_guidance_flag,synergy_realized|margin_improvement|fcf_growth|leverage_stable,mna_story_crowded|multiple_expansion_before_synergy,integration_failure|multiple_overpay|debt_burden|synergy_miss,earnings_accretive_guidance_flag|synergy_realized|margin_improvement|leverage_after_mna_stable,integration_risk|multiple_overpay|leverage_after_mna|synergy_miss,mna_multiple|synergy|margin|leverage|fcf,false,false,"Building-products M&A can shift the frame only after accretion, synergy, margin, FCF, and leverage stability are verified."
PRECAST_WALLING_BUILDING_SOLUTIONS,CONSTRUCTION_REAL_ESTATE_MATERIALS,PRECAST_WALLING_BUILDING_SOLUTIONS,GREEN_POSSIBLE,17,16,9,12,10,3,5,precast_concrete_mna|walling_systems|water_management_systems|building_solutions_mix,target_revenue|production_site_count|earnings_accretive_guidance_flag|systems_selling_opportunity,synergy_realized|building_solutions_margin|fcf_growth|leverage_stable,building_solution_mna_story_crowded|multiple_expansion_before_synergy,deal_price_unknown|synergy_miss|integration_failure|europe_construction_slowdown|leverage_increase,earnings_accretive_guidance_flag|margin_improvement|leverage_after_mna_stable|fcf_growth,deal_price_unknown|integration_risk|leverage_after_mna|synergy_miss,precast|walling|water_management|synergy|leverage,false,false,"Precast, walling, and water-management M&A are Green-eligible only after accretion, margin, FCF, and leverage evidence."
INFRA_RECONSTRUCTION_POLICY,CONSTRUCTION_REAL_ESTATE_MATERIALS,INFRA_RECONSTRUCTION_POLICY,WATCH_YELLOW_FIRST,10,8,8,10,7,0,4,ukraine_reconstruction|neom_city|overseas_infra_policy|disaster_recovery_policy,actual_contract|financing_secured|construction_started|revenue_recognition,multi_year_backlog|contract_margin_visible|delivery_schedule,policy_theme_crowded|reconstruction_basket_rally_before_contract,project_cancellation|financing_failure|geopolitical_setback|project_delay,actual_contract|financing_secured|contract_margin_visible|delivery_schedule,no_actual_contract|financing|policy_event_only|project_delay,contract|financing|construction_started|revenue_recognition,false,false,Reconstruction policy is Event/Watch until funded contracts and margin evidence exist.
POLICY_LOCAL_REAL_ESTATE_THEME,CONSTRUCTION_REAL_ESTATE_MATERIALS,POLICY_LOCAL_REAL_ESTATE_THEME,REDTEAM_FIRST,5,5,4,8,5,0,3,sejong_city|local_development_policy|agency_relocation_headline,budget_allocated|actual_contract|land_or_permit_approval,revenue_recognized|project_margin_visible|multi_year_contract,local_policy_theme_crowded|budget_not_yet_confirmed,policy_reversal|budget_absent|contract_absent|project_delay,budget_allocated_flag|actual_contract|revenue_recognized,policy_event_only|budget_absent|contract_absent|delay,policy|budget|contract|revenue,false,false,"Sejong and local-development themes are Stage 1 events until budget, contract, and revenue are verified."
PF_CREDIT_REDTEAM_OVERLAY,CONSTRUCTION_REAL_ESTATE_MATERIALS,PF_CREDIT_REDTEAM_OVERLAY,REDTEAM_FIRST,gate,gate,gate,gate,gate,gate,gate,pf_delinquency|bridge_loan_rollover_failure|workout,pf_exposure_reduced|workout_resolved,credit_risk_removed,pf_relief_rally_ignores_credit,pf_delinquency_increase|bridge_loan_rollover_failure|debt_workout|impairment,pf_exposure_declines|refinancing_success_flag,pf_delinquency|bridge_loan|workout|impairment,pf|credit|workout,true,false,PF credit risk is a RedTeam gate that can block Green even when order backlog exists.
REIT_AFFO_INTEGRITY_OVERLAY,CONSTRUCTION_REAL_ESTATE_MATERIALS,REIT_AFFO_INTEGRITY_OVERLAY,REDTEAM_FIRST,gate,gate,gate,gate,gate,gate,gate,affo_overstatement_allegation|maintenance_capex_question|dividend_coverage_question,capex_classification_verified|affo_bridge_verified,affo_integrity_clean|dividend_coverage_verified,affo_yield_chase_ignores_capex,maintenance_capex_misclassification|affo_overstatement|dividend_cut|capex_burden,maintenance_capex_verified|dividend_coverage_ratio|affo_per_share_growth,affo_integrity|maintenance_capex|dividend_cut|capex_burden,affo|maintenance_capex|dividend_coverage,true,false,AFFO and dividend coverage must pass capex-integrity checks before a REIT can be Green.
DISCLOSURE_CONFIDENCE_CAP,CONSTRUCTION_REAL_ESTATE_MATERIALS,DISCLOSURE_CONFIDENCE_CAP,REDTEAM_FIRST,cap,cap,cap,cap,cap,cap,+,contract_headline|tenant_headline|pf_headline|noi_affo_claim,detail_fetch_required|source_detail_confidence_checked,stage3_cap_until_contract_tenant_noi_affo_or_pf_detail_verified,headline_priced_before_detail_fetch,contract_value_missing|tenant_missing|noi_affo_missing|pf_detail_missing|disclosure_confidence_low,,contract_terms_missing|tenant_detail_missing|noi_affo_missing|pf_detail_missing|parser_confidence_low,disclosure_confidence|contract|tenant|noi_affo|pf_detail,false,false,"R10 disclosures cap Stage 3 until contract, tenant, NOI/AFFO, PF detail, and parser confidence are verified."
