case_id,target_id,symbol,company_name,market,case_type,canonical_archetype,posture,stage1_date,stage2_date,stage3_date,stage4b_date,stage4c_date,evidence_fields,red_flag_fields,alignment_hint,price_validation_status,production_input,notes
seattle_datacenter_moratorium_case,DATA_CENTER_LOCAL_MORATORIUM_OVERLAY,SEATTLE_DC_MORATORIUM,Seattle data-center moratorium watch,US,4b_watch,DATA_CENTER_LOCAL_MORATORIUM_OVERLAY,REDTEAM_FIRST,2026-05-15,,,2026-05-15,,urban_datacenter_moratorium_flag|zoning_pause_flag|community_opposition_flag,moratorium|zoning_pause|project_delay|community_opposition,data_center_local_moratorium,needs_price_backfill,false,Urban data-center moratorium risk can delay real assets even when AI demand is strong.
indianapolis_datacenter_moratorium_case,DATA_CENTER_LOCAL_MORATORIUM_OVERLAY,INDIANAPOLIS_DC_MORATORIUM,Indianapolis data-center moratorium watch,US,4b_watch,DATA_CENTER_LOCAL_MORATORIUM_OVERLAY,REDTEAM_FIRST,2026-05-15,,,2026-05-15,,urban_datacenter_moratorium_flag|zoning_pause_flag|community_submission_count,moratorium|zoning_pause|referendum_or_moratorium|project_delay,data_center_local_moratorium,needs_price_backfill,false,"Local moratoriums are a timing and execution gate, not a positive AI-infrastructure score input."
lineage_cold_storage_ipo_case,COLD_CHAIN_REIT_LOGISTICS,LINE,Lineage cold-storage REIT IPO,US,success_candidate,COLD_CHAIN_REIT_LOGISTICS,GREEN_POSSIBLE,2024-07-25,2024-07-25,,,,cold_storage_warehouse_count|customer_count|noi_growth|adjusted_ebitda,net_loss|energy_cost|debt|affo_uncertainty,cold_chain_scale_success_candidate_but_profitability_watch,needs_price_backfill,false,"Scale and customer count help, but net loss and AFFO uncertainty keep Green restricted."
lineage_cold_storage_debt_occupancy_case,COLD_CHAIN_DEBT_OCCUPANCY_RISK,LINE,Lineage cold-storage debt and occupancy risk,US,4c_thesis_break,COLD_CHAIN_DEBT_OCCUPANCY_RISK,REDTEAM_FIRST,2025-10-01,,,,2025-10-01,post_ipo_drawdown_flag|customer_inventory_normalization_flag|guidance_cut,net_loss|energy_cost_pressure|occupancy_decline|debt_burden|guidance_cut,cold_chain_scale_to_profitability_4c_watch,needs_price_backfill,false,"Cold-chain warehouse scale is not Green when demand softens, energy cost and debt remain, and guidance is cut."
heidelberg_materials_price_cost_case,BUILDING_MATERIALS_PRICE_COST,HEI.DE,Heidelberg Materials price-cost alignment,EU,success_candidate,BUILDING_MATERIALS_PRICE_COST,GREEN_POSSIBLE,2025-11-06,2025-11-06,,2025-11-06,,price_hike|cost_saving_amount|opm_improvement|infrastructure_demand,volume_decline|energy_cost|construction_slowdown,building_materials_price_cost_aligned_candidate,needs_price_backfill,false,"Building materials can be Watch-to-Green when price, cost, OPM, volume, and FCF align."
heidelberg_evozero_low_carbon_cement_case,LOW_CARBON_CEMENT_PREMIUM,HEI.DE,Heidelberg evoZero low-carbon cement,EU,success_candidate,LOW_CARBON_CEMENT_PREMIUM,GREEN_POSSIBLE,2025-06-18,2025-06-18,,,,low_carbon_cement_flag|net_zero_cement_flag|carbon_capture_capacity_tons|product_presold_flag|ccs_subsidy_flag,subsidy_durability_risk_flag|green_premium_flag_unverified|ccs_storage_contract_risk,low_carbon_cement_stage2_candidate,needs_price_backfill,false,"Pre-sold net-zero cement and CCS support Stage 2, while subsidy durability and durable green premium remain Stage 3 gates."
cemex_demand_slowdown_costcut_case,BUILDING_MATERIALS_VOLUME_FAILURE,CEMEX,Cemex demand slowdown and cost-cut program,MX,4c_thesis_break,BUILDING_MATERIALS_VOLUME_FAILURE,REDTEAM_FIRST,2025-02-06,,,,2025-02-06,price_hike|cost_saving_amount,volume_decline|demand_slowdown|ebitda_decline|price_increase_not_enough,building_materials_volume_failure,needs_price_backfill,false,"Price increases and cost cuts cannot create Green when volume, demand, and EBITDA are weak."
cemex_price_cost_restructuring_case,BUILDING_MATERIALS_PRICE_COST,CEMEX,Cemex price-cost restructuring mixed case,MX,4b_watch,BUILDING_MATERIALS_PRICE_COST,GREEN_POSSIBLE,2025-10-27,2025-10-27,,2025-10-27,,price_hike|cost_saving_amount|ebitda_change|opm_improvement,building_material_volume_flat|ready_mix_volume_decline|aggregate_volume_decline|capex_burden,building_materials_price_cost_mixed_volume_watch,needs_price_backfill,false,"Price/cost improvement can support Watch, but flat cement volume and ready-mix/aggregate weakness keep Green capped."
holcim_xella_building_products_mna_case,BUILDING_PRODUCTS_MNA_SHIFT,HOLN.S,Holcim Xella building-products M&A shift,EU,success_candidate,BUILDING_PRODUCTS_MNA_SHIFT,GREEN_POSSIBLE,2025-10-20,2025-10-20,,,,building_products_mna_flag|target_revenue|target_ebitda|mna_multiple|earnings_accretive_guidance_flag,integration_risk_flag|leverage_after_mna|multiple_overpay,building_products_mna_shift_stage2_candidate,needs_price_backfill,false,"A cement-to-building-products mix shift is Stage 2 until synergy, margin, FCF, and leverage stability are proven."
holcim_alkern_precast_case,PRECAST_WALLING_BUILDING_SOLUTIONS,HOLN.S,Holcim Alkern precast building-solutions mix shift,EU,success_candidate,PRECAST_WALLING_BUILDING_SOLUTIONS,GREEN_POSSIBLE,2026-01-06,2026-01-06,,,,precast_concrete_flag|water_management_systems_flag|target_revenue|earnings_accretive_guidance_flag,deal_price_unknown|integration_risk_flag|europe_construction_slowdown|leverage_after_mna,building_solutions_mix_shift_reference,needs_price_backfill,false,"Precast and water-management systems improve mix only after synergy, margin, FCF, and leverage are verified."
ukraine_reconstruction_event_watch_case,INFRA_RECONSTRUCTION_POLICY,UKRAINE_REBUILD_BASKET,Ukraine reconstruction event watch,GLOBAL,event_premium,INFRA_RECONSTRUCTION_POLICY,WATCH_YELLOW_FIRST,,,,2025-01-01,,reconstruction_policy|infrastructure_theme,no_actual_contract|financing|geopolitical_setback,policy_reconstruction_event,needs_price_backfill,false,Reconstruction policy needs funded contracts and supplier margin evidence before Green.
neom_city_event_watch_case,INFRA_RECONSTRUCTION_POLICY,NEOM_POLICY_BASKET,Neom city event watch,GLOBAL,event_premium,INFRA_RECONSTRUCTION_POLICY,WATCH_YELLOW_FIRST,,,,2025-01-01,,neom_city|policy_theme|infrastructure_theme,no_actual_contract|financing|project_delay,policy_reconstruction_event,needs_price_backfill,false,Neom-related theme labels remain Event/Watch until actual contract economics are visible.
sejong_policy_theme_case,POLICY_LOCAL_REAL_ESTATE_THEME,SEJONG_POLICY_BASKET,Sejong local real-estate policy theme,KR,event_premium,POLICY_LOCAL_REAL_ESTATE_THEME,REDTEAM_FIRST,,,,2025-01-01,,sejong_city|local_development_policy|agency_relocation_headline,budget_absent|contract_absent|policy_reversal|project_delay,policy_reconstruction_event,needs_price_backfill,false,"Local real-estate policy themes remain Stage 1 until budget, contract, and revenue recognition are visible."
